 2,0000000444,0000000000,13:15, 4/ 2/16
 2,0000000264,0000000000,13:15, 4/ 2/16
 2,0000000050,0000000000,13:15, 4/ 2/16
 2,0000000421,0000000000,13:15, 4/ 2/16
 2,0000000088,0000000000,13:16, 4/ 2/16
 2,0000000428,0000000000,13:16, 4/ 2/16
 2,0000002501,0000000000,13:16, 4/ 2/16
 2,0000000089,0000000000,13:16, 4/ 2/16
 2,0000002500,0000000000,13:16, 4/ 2/16
 2,0000000217,0000000000,13:16, 4/ 2/16
 2,0000000009,0000000000,13:16, 4/ 2/16
 2,0000000179,0000000000,13:16, 4/ 2/16
 2,0000000387,0000000000,13:16, 4/ 2/16
 2,0000000109,0000000000,13:17, 4/ 2/16
 2,0000000101,0000000000,13:17, 4/ 2/16
 2,0000000160,0000000000,13:17, 4/ 2/16
 2,0000000167,0000000000,13:17, 4/ 2/16
 2,0000000065,0000000000,13:17, 4/ 2/16
 2,0000000144,0000000000,13:17, 4/ 2/16
 2,0000000074,0000000000,13:18, 4/ 2/16
 2,0000000260,0000000000,13:18, 4/ 2/16
 2,0000000135,0000000000,13:18, 4/ 2/16
 2,0000000098,0000000000,13:18, 4/ 2/16
 2,0000000085,0000000000,13:18, 4/ 2/16
 2,0000002513,0000000000,13:18, 4/ 2/16
 2,0000000372,0000000000,13:18, 4/ 2/16
 2,0000000258,0000000000,13:19, 4/ 2/16
 2,0000000258,0000000000,13:19, 4/ 2/16
 2,0000000019,0000000000,13:19, 4/ 2/16
 2,0000000154,0000000000,13:19, 4/ 2/16
 2,0000000288,0000000000,13:20, 4/ 2/16
 2,0000000058,0000000000,13:20, 4/ 2/16
 2,0000000139,0000000000,13:20, 4/ 2/16
 2,0000000067,0000000000,13:21, 4/ 2/16
 2,0000000210,0000000000,13:21, 4/ 2/16
 2,0000000434,0000000000,13:21, 4/ 2/16
 2,0000000321,0000000000,13:21, 4/ 2/16
 2,0000000437,0000000000,13:21, 4/ 2/16
 2,0000000075,0000000000,13:21, 4/ 2/16
 2,0000000230,0000000000,13:22, 4/ 2/16
 2,0000000481,0000000000,13:22, 4/ 2/16
 2,0000000142,0000000000,13:22, 4/ 2/16
 2,0000000234,0000000000,13:22, 4/ 2/16
 2,0000000458,0000000000,13:22, 4/ 2/16
 2,0000000228,0000000000,13:23, 4/ 2/16
 2,0000000178,0000000000,13:24, 4/ 2/16
 2,0000000102,0000000000,13:24, 4/ 2/16
 2,0000000399,0000000000,13:24, 4/ 2/16
 2,0000000308,0000000000,13:24, 4/ 2/16
 2,0000000368,0000000000,13:24, 4/ 2/16
 2,0000000151,0000000000,13:24, 4/ 2/16
 2,0000000056,0000000000,13:24, 4/ 2/16
 2,0000000017,0000000000,13:24, 4/ 2/16
 2,0000000146,0000000000,13:24, 4/ 2/16
 2,0000000222,0000000000,13:24, 4/ 2/16
 2,0000000423,0000000000,13:25, 4/ 2/16
 2,0000000355,0000000000,13:25, 4/ 2/16
 2,0000000155,0000000000,13:25, 4/ 2/16
 2,0000000319,0000000000,13:25, 4/ 2/16
 2,0000000162,0000000000,13:25, 4/ 2/16
