 1,0000000181,0000000000, 6:50, 4/ 9/16
 1,0000000425,0000000031, 6:55, 4/ 9/16
 1,0000000203,0000000058, 8:22, 4/ 9/16
 2,0000000345,0000000000,13:15, 4/ 9/16
 2,0000000252,0000000000,13:15, 4/ 9/16
 2,0000000210,0000000000,13:15, 4/ 9/16
 2,0000000206,0000000000,13:15, 4/ 9/16
 2,0000000074,0000000000,13:15, 4/ 9/16
 2,0000000021,0000000000,13:15, 4/ 9/16
 2,0000000269,0000000000,13:16, 4/ 9/16
 2,0000000332,0000000000,13:16, 4/ 9/16
 2,0000000122,0000000000,13:16, 4/ 9/16
 2,0000000404,0000000000,13:16, 4/ 9/16
 2,0000000246,0000000000,13:16, 4/ 9/16
 2,0000000196,0000000000,13:16, 4/ 9/16
 2,0000000250,0000000000,13:16, 4/ 9/16
 2,0000002504,0000000000,13:16, 4/ 9/16
 2,0000000238,0000000000,13:17, 4/ 9/16
 2,0000000030,0000000000,13:17, 4/ 9/16
 2,0000000144,0000000000,13:17, 4/ 9/16
 2,0000000166,0000000000,13:17, 4/ 9/16
 2,0000000083,0000000000,13:17, 4/ 9/16
 2,0000000428,0000000000,13:17, 4/ 9/16
 2,0000000072,0000000000,13:17, 4/ 9/16
 2,0000000033,0000000000,13:17, 4/ 9/16
 2,0000000189,0000000000,13:17, 4/ 9/16
 2,0000000204,0000000000,13:18, 4/ 9/16
 2,0000000366,0000000000,13:18, 4/ 9/16
 2,0000000016,0000000000,13:18, 4/ 9/16
 2,0000000082,0000000000,13:18, 4/ 9/16
 2,0000000439,0000000000,13:18, 4/ 9/16
 2,0000000037,0000000000,13:18, 4/ 9/16
 2,0000000109,0000000000,13:18, 4/ 9/16
 2,0000000025,0000000000,13:18, 4/ 9/16
 2,0000000044,0000000000,13:18, 4/ 9/16
 2,0000000065,0000000000,13:18, 4/ 9/16
 2,0000000215,0000000000,13:19, 4/ 9/16
 2,0000000167,0000000000,13:19, 4/ 9/16
 2,0000000069,0000000000,13:19, 4/ 9/16
 2,0000000242,0000000000,13:19, 4/ 9/16
 2,0000000115,0000000000,13:19, 4/ 9/16
 2,0000000123,0000000000,13:19, 4/ 9/16
 2,0000000008,0000000000,13:19, 4/ 9/16
 2,0000002500,0000000000,13:20, 4/ 9/16
 2,0000000190,0000000000,13:20, 4/ 9/16
 2,0000000050,0000000000,13:20, 4/ 9/16
 2,0000000469,0000000000,13:20, 4/ 9/16
 2,0000000417,0000000000,13:20, 4/ 9/16
 2,0000000778,0000000000,13:20, 4/ 9/16
 2,0000000078,0000000000,13:21, 4/ 9/16
 2,0000002521,0000000000,13:21, 4/ 9/16
 2,0000000216,0000000000,13:21, 4/ 9/16
 2,0000000260,0000000000,13:21, 4/ 9/16
